1,1
2,2
3,3
4,4
5,5
6,6
7,7
10,8
12,9
13,10
14,11
15,12
16,13
17,14
18,15
19,16
20,17
21,18
22,19
23,20
24,21
26,22
27,23
28,24
29,25
30,26
31,27
35,28
36,29
37,30
38,31
39,32
40,33
41,34
42,35
43,36
44,37
45,38
46,39
47,40
48,41
49,42
50,43
51,44
52,45
53,46
54,47
55,48
56,49
57,50
58,51
59,52
60,53
61,54
62,55
63,56
64,57
65,58
66,59
67,60
68,61
70,62
71,63
72,64
73,65
74,66
75,67
77,68
78,69
79,70
80,71
81,72
82,73
83,74
85,75
86,76
87,77
88,78
89,79
90,80
91,81
92,82
93,83
94,84
95,85
96,86
97,87
98,88
99,89
100,90
101,91
102,92
103,93
104,94
105,95
106,96
108,97
109,98
110,99
111,100
112,101
113,102
114,103
115,104
116,105
117,106
118,107
119,108
120,109
121,110
123,111
124,112
125,113
127,114
128,115
129,116
130,117
131,118
132,119
133,120
134,121
135,122
136,123
137,124
138,125
139,126
140,127
141,128
142,129
143,130
144,131
145,132
146,133
147,134
148,135
149,136
150,137
151,138
152,139
153,140
154,141
155,142
156,143
157,144
158,145
159,146
160,147
161,148
162,149
163,150
164,151
165,152
166,153
167,154
168,155
170,156
171,157
172,158
173,159
174,160
175,161
176,162
177,163
178,164
179,165
180,166
181,167
182,168
183,169
184,170
185,171
186,172
188,173
189,174
190,175
191,176
192,177
193,178
194,179
195,180
196,181
197,182
198,183
199,184
200,185
201,186
202,187
203,188
204,189
205,190
206,191
207,192
209,193
210,194
211,195
212,196
213,197
214,198
215,199
