1,1
2,2
3,3
7,4
8,5
28,6
29,7
42,8
43,9
44,10
45,11
46,12
47,13
48,14
50,15
51,16
52,17
53,18
54,19
55,20
56,21
57,22
59,23
60,24
61,25
62,26
63,27
64,28
65,29
69,30
70,31
71,32
72,33
73,34
74,35
75,36
76,37
77,38
78,39
79,40
80,41
81,42
82,43
83,44
84,45
85,46
86,47
87,48
88,49
89,50
90,51
91,52
92,53
93,54
94,55
95,56
96,57
97,58
98,59
99,60
100,61
101,62
102,63
103,64
104,65
105,66
106,67
107,68
108,69
109,70
110,71
111,72
112,73
113,74
114,75
115,76
116,77
117,78
118,79
119,80
120,81
121,82
122,83
123,84
124,85
125,86
126,87
127,88
128,89
129,90
130,91
131,92
132,93
133,94
134,95
135,96
136,97
137,98
138,99
140,100
141,101
142,102
143,103
144,104
145,105
146,106
147,107
148,108
149,109
150,110
151,111
152,112
153,113
154,114
155,115
156,116
157,117
158,118
159,119
160,120
161,121
162,122
163,123
164,124
165,125
166,126
167,127
168,128
169,129
170,130
171,131
172,132
173,133
174,134
175,135
176,136
177,137
178,138
179,139
180,140
181,141
182,142
183,143
184,144
185,145
186,146
187,147
189,148
190,149
191,150
192,151
193,152
194,153
195,154
196,155
197,156
198,157
199,158
200,159
201,160
202,161
203,162
204,163
205,164
206,165
207,166
208,167
209,168
210,169
211,170
212,171
213,172
214,173
215,174
216,175
217,176
218,177
219,178
